Fp1 - M1Ref	Fpz - M1Ref	Fp2 - M1Ref	F7 - M1Ref	F3 - M1Ref	Fz - M1Ref	F4 - M1Ref	F8 - M1Ref	FC5 - M1Ref	FC1 - M1Ref	FC2 - M1Ref	FC6 - M1Ref	M1 - M1Ref	T7 - M1Ref	C3 - M1Ref	Cz - M1Ref	C4 - M1Ref	T8 - M1Ref	M2 - M1Ref	CP5 - M1Ref	CP1 - M1Ref	CP2 - M1Ref	CP6 - M1Ref	P7 - M1Ref	P3 - M1Ref	Pz - M1Ref	P4 - M1Ref	P8 - M1Ref	POz - M1Ref	O1 - M1Ref	Oz - M1Ref	O2 - M1Ref	HEOG - M1Ref	VEOG - M1Ref	
-1.230199E+003	2.976422E+002	-2.851094E+003	-6.197761E+003	-1.115144E+004	1.731566E+003	9.085580E+003	-9.534571E+003	1.728660E+002	5.831727E+003	9.226264E+001	-1.529791E+003	0.000000E+000	-3.984175E+003	-2.634956E+003	-6.681051E+003	9.921553E+003	1.451891E+003	0.000000E+000	-6.207839E+003	2.382351E+003	4.079711E+003	7.771890E+003	1.964972E+002	3.701705E+003	2.955990E+003	7.314586E+003	-3.488785E+003	-1.040286E+003	-6.458072E+003	3.021128E+003	2.981571E+003	0.000000E+000	0.000000E+000	
-1.234705E+003	2.933573E+002	-2.853742E+003	-6.198460E+003	-1.115539E+004	1.725957E+003	9.082233E+003	-9.533137E+003	1.716339E+002	5.828361E+003	8.928345E+001	-1.530287E+003	0.000000E+000	-3.982925E+003	-2.636630E+003	-6.683864E+003	9.921626E+003	1.456378E+003	0.000000E+000	-6.206919E+003	2.381045E+003	4.077670E+003	7.775127E+003	2.015360E+002	3.703011E+003	2.955273E+003	7.317161E+003	-3.483691E+003	-1.038189E+003	-6.454559E+003	3.025891E+003	2.987253E+003	0.000000E+000	0.000000E+000	
-1.244654E+003	2.796384E+002	-2.860730E+003	-6.200336E+003	-1.116497E+004	1.709075E+003	9.077948E+003	-9.532016E+003	1.706040E+002	5.818578E+003	8.233203E+001	-1.530489E+003	0.000000E+000	-3.978585E+003	-2.640124E+003	-6.693813E+003	9.918610E+003	1.463476E+003	0.000000E+000	-6.202175E+003	2.373965E+003	4.073330E+003	7.781784E+003	2.163951E+002	3.705401E+003	2.953397E+003	7.321924E+003	-3.469255E+003	-1.032562E+003	-6.440141E+003	3.041632E+003	3.001818E+003	0.000000E+000	0.000000E+000	
-1.253830E+003	2.692296E+002	-2.865217E+003	-6.200538E+003	-1.117060E+004	1.698096E+003	9.074251E+003	-9.532935E+003	1.690960E+002	5.808390E+003	7.385424E+001	-1.529846E+003	0.000000E+000	-3.973730E+003	-2.642698E+003	-6.701537E+003	9.916109E+003	1.470023E+003	0.000000E+000	-6.197743E+003	2.369864E+003	4.068346E+003	7.786161E+003	2.281647E+002	3.706983E+003	2.953397E+003	7.326337E+003	-3.456658E+003	-1.029417E+003	-6.428905E+003	3.052317E+003	3.013459E+003	0.000000E+000	0.000000E+000	
-1.246474E+003	2.804107E+002	-2.860307E+003	-6.199030E+003	-1.116380E+004	1.709001E+003	9.077488E+003	-9.532659E+003	1.713948E+002	5.817456E+003	7.961031E+001	-1.530048E+003	0.000000E+000	-3.977555E+003	-2.639774E+003	-6.695303E+003	9.918390E+003	1.463403E+003	0.000000E+000	-6.201402E+003	2.374296E+003	4.070829E+003	7.782005E+003	2.183996E+002	3.703801E+003	2.953397E+003	7.323119E+003	-3.468593E+003	-1.033040E+003	-6.439277E+003	3.041706E+003	3.002793E+003	0.000000E+000	0.000000E+000	
-1.231689E+003	2.961710E+002	-2.852712E+003	-6.197430E+003	-1.115333E+004	1.730131E+003	9.084017E+003	-9.534461E+003	1.738223E+002	5.830329E+003	9.057076E+001	-1.530508E+003	0.000000E+000	-3.982814E+003	-2.634368E+003	-6.681878E+003	9.923042E+003	1.454870E+003	0.000000E+000	-6.206349E+003	2.381762E+003	4.078295E+003	7.774446E+003	1.978028E+002	3.701668E+003	2.955457E+003	7.314880E+003	-3.487811E+003	-1.039734E+003	-6.459267E+003	3.021275E+003	2.984072E+003	0.000000E+000	0.000000E+000	
-1.226650E+003	3.010811E+002	-2.850726E+003	-6.196180E+003	-1.114943E+004	1.733000E+003	9.086021E+003	-9.534903E+003	1.737487E+002	5.834301E+003	9.248331E+001	-1.529478E+003	0.000000E+000	-3.984562E+003	-2.632473E+003	-6.679432E+003	9.923373E+003	1.450714E+003	0.000000E+000	-6.207913E+003	2.383050E+003	4.079399E+003	7.772405E+003	1.923594E+002	3.701484E+003	2.955862E+003	7.314016E+003	-3.493181E+003	-1.041444E+003	-6.462688E+003	3.017174E+003	2.978978E+003	0.000000E+000	0.000000E+000	
-1.215836E+003	3.137334E+002	-2.843793E+003	-6.195518E+003	-1.114098E+004	1.748613E+003	9.092568E+003	-9.534848E+003	1.758268E+002	5.846622E+003	1.017335E+002	-1.531869E+003	0.000000E+000	-3.989894E+003	-2.627471E+003	-6.669851E+003	9.926389E+003	1.442034E+003	0.000000E+000	-6.211407E+003	2.389523E+003	4.085210E+003	7.765104E+003	1.772060E+002	3.700105E+003	2.957903E+003	7.306660E+003	-3.509603E+003	-1.045085E+003	-6.478301E+003	3.002590E+003	2.962923E+003	0.000000E+000	0.000000E+000	
-1.204858E+003	3.239767E+002	-2.838092E+003	-6.193605E+003	-1.113193E+004	1.762718E+003	9.096430E+003	-9.535381E+003	1.766911E+002	5.855615E+003	1.091447E+002	-1.531648E+003	0.000000E+000	-3.993848E+003	-2.623389E+003	-6.661005E+003	9.928393E+003	1.435082E+003	0.000000E+000	-6.214312E+003	2.394930E+003	4.090672E+003	7.759036E+003	1.634503E+002	3.698763E+003	2.959282E+003	7.300665E+003	-3.524480E+003	-1.049940E+003	-6.490714E+003	2.990085E+003	2.948579E+003	0.000000E+000	0.000000E+000	
-1.212490E+003	3.173562E+002	-2.842248E+003	-6.194433E+003	-1.113763E+004	1.753468E+003	9.093782E+003	-9.535436E+003	1.766911E+002	5.850963E+003	1.050989E+002	-1.529791E+003	0.000000E+000	-3.992727E+003	-2.624731E+003	-6.665805E+003	9.926426E+003	1.440709E+003	0.000000E+000	-6.213429E+003	2.391362E+003	4.086626E+003	7.763192E+003	1.709534E+002	3.700473E+003	2.957995E+003	7.304894E+003	-3.516793E+003	-1.047366E+003	-6.483193E+003	2.997736E+003	2.958712E+003	0.000000E+000	0.000000E+000	
-1.226705E+003	2.997754E+002	-2.849420E+003	-6.196787E+003	-1.114929E+004	1.734563E+003	9.086076E+003	-9.534388E+003	1.743004E+002	5.836508E+003	9.323730E+001	-1.529312E+003	0.000000E+000	-3.987393E+003	-2.630487E+003	-6.678200E+003	9.922748E+003	1.450695E+003	0.000000E+000	-6.207398E+003	2.382369E+003	4.080429E+003	7.770051E+003	1.921387E+002	3.702771E+003	2.956138E+003	7.312618E+003	-3.496417E+003	-1.041334E+003	-6.463405E+003	3.016751E+003	2.979658E+003	0.000000E+000	0.000000E+000	
-1.231376E+003	2.931366E+002	-2.853025E+003	-6.198056E+003	-1.115199E+004	1.728623E+003	9.084293E+003	-9.532439E+003	1.740430E+002	5.830605E+003	8.937540E+001	-1.529441E+003	0.000000E+000	-3.984010E+003	-2.632621E+003	-6.681970E+003	9.921736E+003	1.453215E+003	0.000000E+000	-6.206901E+003	2.381027E+003	4.077854E+003	7.773122E+003	1.983546E+002	3.704298E+003	2.955218E+003	7.315505E+003	-3.488749E+003	-1.038980E+003	-6.458182E+003	3.023408E+003	2.984219E+003	0.000000E+000	0.000000E+000	
-1.242668E+003	2.820474E+002	-2.858486E+003	-6.198166E+003	-1.116159E+004	1.712955E+003	9.077102E+003	-9.531152E+003	1.731602E+002	5.821263E+003	8.183550E+001	-1.528724E+003	0.000000E+000	-3.978879E+003	-2.636115E+003	-6.692011E+003	9.920266E+003	1.461177E+003	0.000000E+000	-6.201494E+003	2.376944E+003	4.072190E+003	7.779577E+003	2.113011E+002	3.705659E+003	2.952956E+003	7.321133E+003	-3.474570E+003	-1.032396E+003	-6.444757E+003	3.034405E+003	2.997331E+003	0.000000E+000	0.000000E+000	
-1.252414E+003	2.707744E+002	-2.864114E+003	-6.198846E+003	-1.117031E+004	1.697581E+003	9.071787E+003	-9.530452E+003	1.710086E+002	5.811259E+003	7.444272E+001	-1.528890E+003	0.000000E+000	-3.975403E+003	-2.641135E+003	-6.699643E+003	9.916164E+003	1.468221E+003	0.000000E+000	-6.198074E+003	2.370140E+003	4.067482E+003	7.785278E+003	2.261418E+002	3.707038E+003	2.952441E+003	7.326043E+003	-3.459656E+003	-1.027578E+003	-6.431958E+003	3.049890E+003	3.012797E+003	0.000000E+000	0.000000E+000	
-1.248608E+003	2.754454E+002	-2.863194E+003	-6.199949E+003	-1.116492E+004	1.703539E+003	9.075668E+003	-9.531905E+003	1.720752E+002	5.814183E+003	7.707249E+001	-1.529257E+003	0.000000E+000	-3.976746E+003	-2.638211E+003	-6.696038E+003	9.917672E+003	1.465867E+003	0.000000E+000	-6.199711E+003	2.372623E+003	4.069210E+003	7.783421E+003	2.200547E+002	3.705291E+003	2.951705E+003	7.324425E+003	-3.465044E+003	-1.029987E+003	-6.435967E+003	3.044814E+003	3.006839E+003	0.000000E+000	0.000000E+000	
-1.232774E+003	2.932102E+002	-2.853521E+003	-6.197209E+003	-1.115381E+004	1.725074E+003	9.082766E+003	-9.533156E+003	1.732890E+002	5.829152E+003	8.943057E+001	-1.529092E+003	0.000000E+000	-3.983918E+003	-2.632841E+003	-6.684232E+003	9.922436E+003	1.454778E+003	0.000000E+000	-6.204786E+003	2.380806E+003	4.077045E+003	7.774667E+003	2.005613E+002	3.703305E+003	2.953269E+003	7.316572E+003	-3.487664E+003	-1.038428E+003	-6.454853E+003	3.023960E+003	2.986260E+003	0.000000E+000	0.000000E+000	
-1.226172E+003	2.992237E+002	-2.851278E+003	-6.196363E+003	-1.114839E+004	1.731841E+003	9.085433E+003	-9.532733E+003	1.744475E+002	5.833694E+003	9.244653E+001	-1.531501E+003	0.000000E+000	-3.985095E+003	-2.630175E+003	-6.679285E+003	9.923170E+003	1.451615E+003	0.000000E+000	-6.205982E+003	2.384760E+003	4.078920E+003	7.771210E+003	1.943455E+002	3.702882E+003	2.954997E+003	7.313501E+003	-3.495829E+003	-1.040911E+003	-6.463791E+003	3.016696E+003	2.978518E+003	0.000000E+000	0.000000E+000	
-1.217767E+003	3.102393E+002	-2.845338E+003	-6.194617E+003	-1.114158E+004	1.744954E+003	9.089423E+003	-9.533469E+003	1.762314E+002	5.843349E+003	9.960024E+001	-1.530637E+003	0.000000E+000	-3.989251E+003	-2.626368E+003	-6.671396E+003	9.925561E+003	1.444259E+003	0.000000E+000	-6.208795E+003	2.386562E+003	4.082783E+003	7.766741E+003	1.802036E+002	3.702054E+003	2.956432E+003	7.307340E+003	-3.508169E+003	-1.044736E+003	-6.475855E+003	3.005496E+003	2.967245E+003	0.000000E+000	0.000000E+000	
-1.206127E+003	3.228181E+002	-2.838349E+003	-6.192134E+003	-1.113255E+004	1.761045E+003	9.097037E+003	-9.533946E+003	1.773532E+002	5.855376E+003	1.079125E+002	-1.531060E+003	0.000000E+000	-3.994014E+003	-2.622708E+003	-6.661557E+003	9.927143E+003	1.436517E+003	0.000000E+000	-6.213760E+003	2.393201E+003	4.087307E+003	7.760654E+003	1.653813E+002	3.699811E+003	2.957517E+003	7.301879E+003	-3.526172E+003	-1.049113E+003	-6.489537E+003	2.989993E+003	2.950344E+003	0.000000E+000	0.000000E+000	
-1.208480E+003	3.217331E+002	-2.838184E+003	-6.192300E+003	-1.113413E+004	1.759427E+003	9.095033E+003	-9.533321E+003	1.779968E+002	5.853831E+003	1.061655E+002	-1.531078E+003	0.000000E+000	-3.994565E+003	-2.621973E+003	-6.663911E+003	9.927934E+003	1.437454E+003	0.000000E+000	-6.212731E+003	2.392760E+003	4.086681E+003	7.760488E+003	1.676616E+002	3.700399E+003	2.955641E+003	7.302964E+003	-3.522402E+003	-1.048653E+003	-6.488268E+003	2.992660E+003	2.951503E+003	0.000000E+000	0.000000E+000	
-1.224480E+003	3.045016E+002	-2.848519E+003	-6.195609E+003	-1.114346E+004	1.738995E+003	9.087346E+003	-9.533873E+003	1.750728E+002	5.838752E+003	9.601419E+001	-1.530545E+003	0.000000E+000	-3.988902E+003	-2.627821E+003	-6.675570E+003	9.924274E+003	1.448488E+003	0.000000E+000	-6.207545E+003	2.383767E+003	4.079490E+003	7.768506E+003	1.878171E+002	3.703801E+003	2.954611E+003	7.311607E+003	-3.503111E+003	-1.041683E+003	-6.467598E+003	3.012484E+003	2.973295E+003	0.000000E+000	0.000000E+000	
-1.230328E+003	2.953802E+002	-2.851333E+003	-6.196308E+003	-1.114947E+004	1.727318E+003	9.083263E+003	-9.533321E+003	1.740246E+002	5.832793E+003	8.987193E+001	-1.529956E+003	0.000000E+000	-3.984855E+003	-2.629844E+003	-6.681381E+003	9.923355E+003	1.452902E+003	0.000000E+000	-6.204253E+003	2.382811E+003	4.076696E+003	7.772773E+003	1.955777E+002	3.704353E+003	2.954059E+003	7.315285E+003	-3.492390E+003	-1.039771E+003	-6.460830E+003	3.021459E+003	2.982564E+003	0.000000E+000	0.000000E+000	
-1.237868E+003	2.850266E+002	-2.855838E+003	-6.197044E+003	-1.115537E+004	1.717957E+003	9.079070E+003	-9.532291E+003	1.734913E+002	5.823359E+003	8.367450E+001	-1.529993E+003	0.000000E+000	-3.981601E+003	-2.632069E+003	-6.687983E+003	9.920228E+003	1.458456E+003	0.000000E+000	-6.201807E+003	2.379335E+003	4.072594E+003	7.776745E+003	2.055267E+002	3.705916E+003	2.953673E+003	7.319220E+003	-3.481338E+003	-1.034879E+003	-6.450274E+003	3.030360E+003	2.993966E+003	0.000000E+000	0.000000E+000	
-1.249141E+003	2.723743E+002	-2.862661E+003	-6.198828E+003	-1.116591E+004	1.700615E+003	9.072983E+003	-9.530103E+003	1.734361E+002	5.812564E+003	7.449789E+001	-1.528503E+003	0.000000E+000	-3.975440E+003	-2.637255E+003	-6.697822E+003	9.917856E+003	1.466621E+003	0.000000E+000	-6.199894E+003	2.372733E+003	4.066562E+003	7.784947E+003	2.217099E+002	3.706633E+003	2.950970E+003	7.325234E+003	-3.465945E+003	-1.028001E+003	-6.436518E+003	3.046304E+003	3.010222E+003	0.000000E+000	0.000000E+000	
-1.249987E+003	2.734409E+002	-2.861686E+003	-6.197614E+003	-1.116628E+004	1.700284E+003	9.074509E+003	-9.530654E+003	1.723879E+002	5.811166E+003	7.497603E+001	-1.528706E+003	0.000000E+000	-3.976691E+003	-2.635784E+003	-6.697877E+003	9.916918E+003	1.466842E+003	0.000000E+000	-6.199803E+003	2.373266E+003	4.066949E+003	7.784156E+003	2.220409E+002	3.706670E+003	2.951466E+003	7.323707E+003	-3.465007E+003	-1.028240E+003	-6.435764E+003	3.046579E+003	3.009156E+003	0.000000E+000	0.000000E+000	
-1.235238E+003	2.884104E+002	-2.853705E+003	-6.196198E+003	-1.115411E+004	1.720973E+003	9.081313E+003	-9.532494E+003	1.742085E+002	5.824941E+003	8.639622E+001	-1.529092E+003	0.000000E+000	-3.982538E+003	-2.630285E+003	-6.685482E+003	9.921019E+003	1.456470E+003	0.000000E+000	-6.203002E+003	2.379041E+003	4.073606E+003	7.775881E+003	2.039819E+002	3.704813E+003	2.952533E+003	7.315652E+003	-3.485659E+003	-1.035247E+003	-6.453989E+003	3.026865E+003	2.990986E+003	0.000000E+000	0.000000E+000	
-1.226264E+003	2.981019E+002	-2.849052E+003	-6.195867E+003	-1.114789E+004	1.732154E+003	9.084642E+003	-9.533045E+003	1.745763E+002	5.834504E+003	9.239136E+001	-1.529294E+003	0.000000E+000	-3.985039E+003	-2.627269E+003	-6.679929E+003	9.923483E+003	1.451339E+003	0.000000E+000	-6.206073E+003	2.383932E+003	4.077376E+003	7.771338E+003	1.914767E+002	3.703102E+003	2.953655E+003	7.312637E+003	-3.498054E+003	-1.038667E+003	-6.465133E+003	3.017468E+003	2.979769E+003	0.000000E+000	0.000000E+000	
-1.219809E+003	3.059728E+002	-2.845853E+003	-6.194819E+003	-1.114212E+004	1.741276E+003	9.088173E+003	-9.532990E+003	1.764337E+002	5.840738E+003	9.748539E+001	-1.529643E+003	0.000000E+000	-3.988258E+003	-2.625375E+003	-6.673437E+003	9.923998E+003	1.446888E+003	0.000000E+000	-6.208667E+003	2.386103E+003	4.079803E+003	7.768120E+003	1.820794E+002	3.702385E+003	2.954869E+003	7.308756E+003	-3.507065E+003	-1.040856E+003	-6.472710E+003	3.008972E+003	2.969672E+003	0.000000E+000	0.000000E+000	
-1.208609E+003	3.206480E+002	-2.838717E+003	-6.193605E+003	-1.113228E+004	1.758121E+003	9.094499E+003	-9.534130E+003	1.782727E+002	5.853445E+003	1.058161E+002	-1.530085E+003	0.000000E+000	-3.993444E+003	-2.619821E+003	-6.663231E+003	9.928283E+003	1.437877E+003	0.000000E+000	-6.213227E+003	2.391804E+003	4.085192E+003	7.761776E+003	1.664295E+002	3.702551E+003	2.956266E+003	7.301676E+003	-3.524885E+003	-1.046483E+003	-6.488875E+003	2.992697E+003	2.952257E+003	0.000000E+000	0.000000E+000	
-1.205134E+003	3.242709E+002	-2.835867E+003	-6.190847E+003	-1.112941E+004	1.762185E+003	9.095676E+003	-9.534939E+003	1.789899E+002	5.854622E+003	1.080229E+002	-1.531538E+003	0.000000E+000	-3.994989E+003	-2.619067E+003	-6.660785E+003	9.928798E+003	1.436388E+003	0.000000E+000	-6.213043E+003	2.394084E+003	4.087895E+003	7.760176E+003	1.625124E+002	3.699424E+003	2.957351E+003	7.301198E+003	-3.529207E+003	-1.050051E+003	-6.493307E+003	2.988412E+003	2.948487E+003	0.000000E+000	0.000000E+000	
-1.219073E+003	3.091543E+002	-2.845319E+003	-6.192060E+003	-1.114107E+004	1.743243E+003	9.088651E+003	-9.534039E+003	1.770773E+002	5.842503E+003	9.741183E+001	-1.529073E+003	0.000000E+000	-3.990078E+003	-2.622911E+003	-6.673180E+003	9.925323E+003	1.445252E+003	0.000000E+000	-6.207526E+003	2.386415E+003	4.081771E+003	7.767752E+003	1.801301E+002	3.701429E+003	2.954574E+003	7.308959E+003	-3.510007E+003	-1.042511E+003	-6.476094E+003	3.006305E+003	2.967429E+003	0.000000E+000	0.000000E+000	
-1.228066E+003	2.963732E+002	-2.851425E+003	-6.194672E+003	-1.114734E+004	1.729911E+003	9.083446E+003	-9.533395E+003	1.740614E+002	5.832205E+003	9.161898E+001	-1.530563E+003	0.000000E+000	-3.986014E+003	-2.626846E+003	-6.678697E+003	9.922453E+003	1.452553E+003	0.000000E+000	-6.205246E+003	2.382406E+003	4.076438E+003	7.773269E+003	1.929111E+002	3.704206E+003	2.953305E+003	7.314770E+003	-3.496436E+003	-1.038355E+003	-6.463442E+003	3.018921E+003	2.981920E+003	0.000000E+000	0.000000E+000	
-1.234282E+003	2.900287E+002	-2.854018E+003	-6.196161E+003	-1.115306E+004	1.722352E+003	9.079751E+003	-9.531831E+003	1.725350E+002	5.827773E+003	8.571579E+001	-1.529460E+003	0.000000E+000	-3.983605E+003	-2.626956E+003	-6.684048E+003	9.921074E+003	1.456948E+003	0.000000E+000	-6.204014E+003	2.380310E+003	4.073716E+003	7.776984E+003	2.016831E+002	3.703691E+003	2.952680E+003	7.316682E+003	-3.488785E+003	-1.035044E+003	-6.455773E+003	3.025265E+003	2.990122E+003	0.000000E+000	0.000000E+000	
-1.246805E+003	2.758684E+002	-2.861098E+003	-6.196529E+003	-1.116196E+004	1.705562E+003	9.074528E+003	-9.530820E+003	1.719281E+002	5.815157E+003	7.657596E+001	-1.528338E+003	0.000000E+000	-3.978088E+003	-2.631848E+003	-6.696222E+003	9.917249E+003	1.466014E+003	0.000000E+000	-6.198864E+003	2.374186E+003	4.067923E+003	7.782869E+003	2.179767E+002	3.707277E+003	2.952349E+003	7.323450E+003	-3.472841E+003	-1.029950E+003	-6.441704E+003	3.040364E+003	3.005937E+003	0.000000E+000	0.000000E+000	
-1.250778E+003	2.716939E+002	-2.863507E+003	-6.197706E+003	-1.116564E+004	1.697581E+003	9.072817E+003	-9.530507E+003	1.727741E+002	5.810964E+003	7.356000E+001	-1.528356E+003	0.000000E+000	-3.975679E+003	-2.634938E+003	-6.698613E+003	9.917268E+003	1.468350E+003	0.000000E+000	-6.197872E+003	2.372807E+003	4.066139E+003	7.785260E+003	2.227213E+002	3.707167E+003	2.950124E+003	7.325914E+003	-3.467729E+003	-1.028369E+003	-6.435342E+003	3.047278E+003	3.012797E+003	0.000000E+000	0.000000E+000	
-1.237831E+003	2.855599E+002	-2.856151E+003	-6.196511E+003	-1.115490E+004	1.715438E+003	9.078941E+003	-9.531593E+003	1.734729E+002	5.821870E+003	8.332510E+001	-1.529037E+003	0.000000E+000	-3.980497E+003	-2.629549E+003	-6.688039E+003	9.920486E+003	1.458456E+003	0.000000E+000	-6.201991E+003	2.377992E+003	4.071712E+003	7.778419E+003	2.047543E+002	3.705935E+003	2.952772E+003	7.319073E+003	-3.484059E+003	-1.033058E+003	-6.451341E+003	3.030212E+003	2.996264E+003	0.000000E+000	0.000000E+000	
-1.226337E+003	2.987639E+002	-2.849475E+003	-6.195205E+003	-1.114669E+004	1.730940E+003	9.084513E+003	-9.532531E+003	1.760843E+002	5.835129E+003	9.248331E+001	-1.528724E+003	0.000000E+000	-3.985867E+003	-2.624327E+003	-6.679708E+003	9.922785E+003	1.451468E+003	0.000000E+000	-6.206404E+003	2.383694E+003	4.077504E+003	7.771210E+003	1.901710E+002	3.703286E+003	2.954409E+003	7.312655E+003	-3.500463E+003	-1.037362E+003	-6.466973E+003	3.015887E+003	2.979272E+003	0.000000E+000	0.000000E+000	
-1.223358E+003	3.023684E+002	-2.846165E+003	-6.193108E+003	-1.114324E+004	1.736770E+003	9.086205E+003	-9.532935E+003	1.756245E+002	5.838034E+003	9.597741E+001	-1.530342E+003	0.000000E+000	-3.988019E+003	-2.622855E+003	-6.675552E+003	9.923998E+003	1.448121E+003	0.000000E+000	-6.207287E+003	2.385845E+003	4.077928E+003	7.769279E+003	1.863643E+002	3.703084E+003	2.954777E+003	7.310743E+003	-3.506734E+003	-1.038906E+003	-6.471000E+003	3.010204E+003	2.974601E+003	0.000000E+000	0.000000E+000	
-1.209713E+003	3.164919E+002	-2.838791E+003	-6.191178E+003	-1.113342E+004	1.753744E+003	9.091722E+003	-9.533321E+003	1.772796E+002	5.852011E+003	1.048230E+002	-1.531004E+003	0.000000E+000	-3.992910E+003	-2.619324E+003	-6.664959E+003	9.927585E+003	1.440268E+003	0.000000E+000	-6.210303E+003	2.391252E+003	4.083886E+003	7.762640E+003	1.683604E+002	3.701484E+003	2.955898E+003	7.303184E+003	-3.524149E+003	-1.044920E+003	-6.486815E+003	2.994241E+003	2.956119E+003	0.000000E+000	0.000000E+000	
-1.204306E+003	3.244916E+002	-2.834359E+003	-6.190497E+003	-1.112715E+004	1.763767E+003	9.096412E+003	-9.533560E+003	1.777945E+002	5.858153E+003	1.098435E+002	-1.530747E+003	0.000000E+000	-3.995632E+003	-2.617136E+003	-6.659552E+003	9.929791E+003	1.434935E+003	0.000000E+000	-6.213687E+003	2.396640E+003	4.087895E+003	7.759495E+003	1.591655E+002	3.698505E+003	2.957241E+003	7.299414E+003	-3.533050E+003	-1.048432E+003	-6.495532E+003	2.984127E+003	2.945968E+003	0.000000E+000	0.000000E+000	
-1.215818E+003	3.117657E+002	-2.840538E+003	-6.191876E+003	-1.113507E+004	1.748172E+003	9.091520E+003	-9.533303E+003	1.785669E+002	5.847395E+003	1.020093E+002	-1.529956E+003	0.000000E+000	-3.991660E+003	-2.620152E+003	-6.668490E+003	9.926959E+003	1.442843E+003	0.000000E+000	-6.210340E+003	2.389597E+003	4.082727E+003	7.764828E+003	1.736016E+002	3.700583E+003	2.955678E+003	7.305446E+003	-3.518246E+003	-1.043007E+003	-6.482935E+003	2.998876E+003	2.961287E+003	0.000000E+000	0.000000E+000	
-1.226613E+003	2.972560E+002	-2.847784E+003	-6.193439E+003	-1.114576E+004	1.730848E+003	9.084035E+003	-9.531574E+003	1.749073E+002	5.833308E+003	9.080982E+001	-1.528724E+003	0.000000E+000	-3.986235E+003	-2.625356E+003	-6.679708E+003	9.923685E+003	1.451045E+003	0.000000E+000	-6.206055E+003	2.383694E+003	4.076364E+003	7.772239E+003	1.908698E+002	3.702919E+003	2.953397E+003	7.312821E+003	-3.498734E+003	-1.038667E+003	-6.464876E+003	3.014967E+003	2.980707E+003	0.000000E+000	0.000000E+000	
-1.231045E+003	2.932469E+002	-2.850726E+003	-6.193918E+003	-1.114907E+004	1.725129E+003	9.080780E+003	-9.531243E+003	1.742453E+002	5.829538E+003	8.884209E+001	-1.528834E+003	0.000000E+000	-3.984415E+003	-2.625798E+003	-6.682227E+003	9.922821E+003	1.454410E+003	0.000000E+000	-6.204511E+003	2.381082E+003	4.074286E+003	7.774189E+003	1.965707E+002	3.703470E+003	2.953489E+003	7.315597E+003	-3.495663E+003	-1.035265E+003	-6.461547E+003	3.021716E+003	2.985304E+003	0.000000E+000	0.000000E+000	
-1.242796E+003	2.796384E+002	-2.856887E+003	-6.196658E+003	-1.115771E+004	1.709222E+003	9.075483E+003	-9.530636E+003	1.735281E+002	5.818191E+003	7.891149E+001	-1.529000E+003	0.000000E+000	-3.980221E+003	-2.630193E+003	-6.691147E+003	9.918022E+003	1.462980E+003	0.000000E+000	-6.199306E+003	2.376025E+003	4.068916E+003	7.780515E+003	2.127539E+002	3.705254E+003	2.951779E+003	7.321556E+003	-3.479738E+003	-1.030134E+003	-6.447001E+003	3.036612E+003	3.002407E+003	0.000000E+000	0.000000E+000	
-1.251182E+003	2.701675E+002	-2.860859E+003	-6.198129E+003	-1.116387E+004	1.697857E+003	9.071843E+003	-9.530986E+003	1.724430E+002	5.811019E+003	7.356000E+001	-1.528926E+003	0.000000E+000	-3.976341E+003	-2.633301E+003	-6.697565E+003	9.916532E+003	1.468221E+003	0.000000E+000	-6.196621E+003	2.372089E+003	4.064779E+003	7.784377E+003	2.240086E+002	3.706707E+003	2.950970E+003	7.326135E+003	-3.469880E+003	-1.026254E+003	-6.436500E+003	3.046561E+003	3.013680E+003	0.000000E+000	0.000000E+000	
